user_country,user_latitude,user_longitude
Japan,35.61340437,139.7275248
Japan,35.87834514,139.4741959
Japan,35.61120562,139.3794676
South Korea,35.20912577,128.1578765
South Korea,35.17189384,129.0535969
Japan,33.29554174,131.4618461
Japan,35.94847144,139.7865346
South Korea,36.96954243,127.2234031
South Korea,35.9444576,128.5404628
South Korea,37.37664453,127.0123706
Japan,35.03454129,136.9149222
South Korea,35.78734128,128.5111425
Japan,35.60077101,139.4410169
Japan,35.78049653,139.8425126
Japan,35.98842559,139.6063829
South Korea,36.33264129,127.4611225
Japan,35.73250823,139.6428191
Japan,35.32256201,139.6507394
South Korea,37.36814133,126.958888
South Korea,37.48587287,126.9649654
Japan,34.46979697,132.4560828
Japan,35.55615695,139.7249635
Japan,35.7385202,139.7824749
South Korea,35.14241712,126.8411998
Japan,35.51496665,139.3613902
Japan,35.75009862,139.5295966
South Korea,35.09569488,129.063321
Japan,35.68419479,139.6808545
Japan,35.64836332,139.4044095
Japan,35.6589604,140.3105081
Japan,35.58621319,139.638175
South Korea,35.75590821,128.7382892
South Korea,37.17891659,127.0612004
South Korea,36.617142,127.5192265
South Korea,35.17217019,129.0711013
Japan,35.52844708,139.4584599
South Korea,37.27000324,126.9876798
Japan,34.56050884,135.7162373
South Korea,35.10505168,128.948142
Japan,35.64032454,139.554471
South Korea,37.51749119,126.9662266
South Korea,35.13090625,126.8956039
Japan,34.781707,134.6717079
South Korea,37.45736419,126.8666364
South Korea,36.11004148,127.1031199
South Korea,37.51518546,126.7260693
South Korea,35.7692221,128.4774113
Japan,35.66400672,139.6495701
Japan,35.70216313,139.6371011
South Korea,35.85930279,128.5203738
Japan,34.73569861,135.4291636
Japan,35.81569143,139.7087869
South Korea,35.12758814,128.9717404
South Korea,37.33165801,126.7127388
Japan,35.47344954,139.7103651
Japan,36.3418086,140.4506846
Japan,35.50851461,139.6807021
South Korea,34.94039196,127.520196
Japan,35.61856179,140.0948322
South Korea,36.34827157,127.3670581
Japan,35.48890762,139.566638
Japan,35.64917206,139.6809106
South Korea,35.09314028,129.0672425
Japan,35.71004812,139.7754603
Japan,35.36028026,139.863168
South Korea,37.02691288,126.5209935
Japan,34.4993346,133.7526292
South Korea,35.18943219,126.9276332
Japan,33.56336981,130.4530218
Japan,35.79935717,139.8958623
South Korea,37.29889897,126.8505095
Japan,35.81095027,139.7031887
South Korea,36.9895707,126.6915356
Japan,35.77711262,139.8598003
South Korea,35.07488192,128.9501014
Japan,34.49032592,133.4147559
Japan,35.36478563,139.3788416
South Korea,37.29124739,127.013665
Japan,35.67660754,139.5966769
Japan,35.70653218,139.5265049
Japan,35.48523615,139.6108324
Japan,35.63426926,139.5143603
Japan,35.17350478,137.065261
South Korea,37.48281075,126.9073545
Japan,35.78961779,139.9598276
Japan,34.65308333,135.2164159
South Korea,35.53714732,129.3267616
Japan,35.5085066,139.6506172
South Korea,37.30927529,126.7428152
Japan,35.74519583,139.4555077
Japan,35.70900893,139.8321874
South Korea,37.55311408,127.0621744
South Korea,37.6384764,127.0748038
Japan,35.61992969,139.739581
Japan,35.80488,139.7611353
South Korea,37.32746365,127.9206459
South Korea,37.55355125,126.8999462
South Korea,37.4509495,126.8109342
South Korea,37.296352,127.2122788
Japan,35.65268196,139.4288811
Japan,35.77180203,139.941636
South Korea,34.88309997,128.6222754
South Korea,37.30194868,126.969915
Japan,35.91422647,139.6149617
South Korea,37.52790229,127.1335485
South Korea,36.62497916,127.4810965
Japan,34.78598745,135.5762955
Japan,35.57589652,139.3164455
South Korea,37.5635013,127.0937295
South Korea,35.15030527,128.9788918
Japan,34.99758836,136.8526405
Japan,35.35670497,139.3607642
South Korea,36.30099223,127.583141
Japan,34.71371873,137.3230736
South Korea,37.55373902,126.8339823
Japan,35.21305093,139.6748349
South Korea,35.13830107,129.1909782
Japan,35.67408208,139.5015903
Japan,35.0830664,136.9657866
Japan,35.85971762,139.6862528
Japan,35.72463822,139.3382243
Japan,35.36974025,139.2597174
South Korea,35.17536188,129.0346943
South Korea,37.68323396,126.6912194
Japan,35.74306536,139.5145351
South Korea,35.22380553,128.5876055
Japan,33.53533562,133.5123688
Japan,38.45457215,141.2738096
Japan,31.55984544,130.5326962
Japan,35.72850001,139.892404
Japan,35.75240178,139.4601414
Japan,35.72434717,139.8595587
Japan,35.66637973,139.3805732
South Korea,37.63210127,127.2115053
South Korea,37.53582213,127.1667405
Japan,35.75106636,139.5633661
Japan,35.94743207,139.6406876
Japan,35.75432677,139.7477209
South Korea,37.49705439,126.7200125
South Korea,37.64078109,126.7162466
South Korea,35.15491767,126.8157197
South Korea,37.48013455,127.06265
Japan,31.52121077,130.5157544
South Korea,37.69013866,127.2139613
Japan,35.72815048,139.5729877
Japan,35.67791904,139.5344624
Japan,35.55668274,139.7336874
South Korea,37.56737064,127.0405058
Japan,35.85465699,139.6804488
Japan,35.48887814,139.6051358
South Korea,35.88030312,128.6431592
Japan,35.37086,139.5364536
Japan,35.7956136,139.9751192
South Korea,35.20637224,129.0636416
South Korea,35.10480316,128.9495862
Japan,35.80198486,139.589702
South Korea,36.3062514,127.3904443
South Korea,37.48883635,127.0278799
South Korea,37.43864056,126.7800547
South Korea,37.52111561,126.7799234
Japan,35.5971792,139.3427201
South Korea,37.52864138,126.8209873
Japan,35.66525958,139.6699727
South Korea,37.52275137,127.1402583
Japan,34.99877499,137.0968981
Japan,35.50981831,140.0457433
South Korea,37.4783886,126.6494958
Japan,36.34219155,139.0061515
South Korea,37.5820801,126.8188123
Japan,35.74375231,139.9667816
Japan,35.586877,139.4463103
Japan,35.55934401,139.5590606
South Korea,36.85804984,127.0474444
South Korea,37.88299525,127.7485679
South Korea,35.92582955,128.5400679
Japan,35.66005786,139.8974624
Japan,35.16020206,136.9019027
Japan,35.40912633,139.433779
Japan,35.71987344,139.6350133
Japan,35.67184382,139.9111036
Japan,35.43660636,139.6510426
South Korea,37.13823896,126.9423541
Japan,34.3684175,132.4188744
Japan,35.51217315,139.7028876
South Korea,37.50622016,127.0826299
South Korea,34.86809717,128.7068212
Japan,35.70772689,139.6107717
South Korea,37.90564816,128.8069483
South Korea,37.58930561,127.0778831
South Korea,37.54054599,127.0208202
Japan,35.76166307,139.6871031
South Korea,37.5339974,126.5966373
Japan,35.34800542,139.6511276
South Korea,37.75668463,127.114709
South Korea,37.48801993,126.6802841
Japan,35.80290185,139.5986667
Japan,35.48631528,140.0290879
Japan,34.74574607,137.3385786
Japan,34.79131309,135.6509486
Japan,35.00755336,138.5178755
South Korea,37.51879157,126.8596183
Japan,35.3796847,139.4742904
South Korea,37.18476333,127.2290371
Japan,35.56218328,139.6929763
Japan,35.68065179,139.6942574
South Korea,37.22511378,126.9324355
Japan,36.17750987,137.9392022
South Korea,35.58138039,129.3096921
Japan,35.59595797,139.4890756
Japan,35.65715625,139.5032013
Japan,35.18999077,138.66066
Japan,35.50154722,139.724104
Japan,39.87638765,140.0003051
South Korea,37.72660093,127.3038476
Japan,35.77659597,139.6685279
South Korea,37.4689294,126.7153825
Japan,35.74121814,139.6518434
South Korea,37.71482802,126.7605003
Japan,35.74118279,139.5534243
South Korea,37.37893829,127.1161971
South Korea,36.06576086,129.3144384
South Korea,37.70668698,127.0641813
South Korea,37.48481463,126.8949749
Japan,35.54393211,139.7194017
Japan,35.72633645,140.1440349
South Korea,37.49886063,126.7487055
Japan,35.5636952,139.7212778
South Korea,37.46682441,126.6964372
South Korea,37.32946101,126.935212
Japan,35.59433294,139.690403
Japan,36.5545216,139.8532702
Japan,35.75564083,139.7245191
South Korea,37.50725753,127.1102117
Japan,43.04772898,141.4253827
Japan,34.61291836,135.5448793
South Korea,37.53635122,127.0552833
South Korea,35.97332141,127.0842653
Japan,35.37118362,139.5501292
South Korea,36.31097011,127.4218633
Japan,35.52398045,139.7485296
Japan,35.58135605,139.5941177
Japan,34.32662245,134.0760112
South Korea,37.66388177,127.8746667
Japan,35.71686993,139.7973126
South Korea,35.12355482,126.9133233
Japan,35.70687322,139.6006153
Japan,34.93479346,135.7066727
South Korea,35.19069044,126.889132
South Korea,37.4204191,126.9509384
South Korea,37.73533512,126.9550885
Japan,35.5869114,139.5847811
Japan,35.75495913,139.9558634
South Korea,37.5356378,126.8802201
South Korea,37.49694109,126.7762318
Japan,35.75239333,139.8361414
Japan,35.71014242,140.0456313
